2026-06-19 23:34:10,405 | DEBUG | app.services.application_service | Company Name: Google
2026-06-19 23:59:56,312 | DEBUG | app.services.application_service | Company Name: Company 9
2026-06-19 23:59:56,312 | DEBUG | app.services.application_service | Company Found: None
2026-06-19 23:59:56,331 | DEBUG | app.services.application_service | company CREATED: ID is 27, name=Company 9
2026-06-19 23:59:56,331 | DEBUG | app.services.application_service | FINAL APPLICATION DATA: {'role': 'Developer', 'status': <ApplicationStatus.APPLIED: 'applied'>, 'location': None, 'job_url': None, 'notes': None, 'company_id': 27, 'user_id': 3}
2026-06-19 23:59:56,333 | DEBUG | app.repos.application_repository | Repository application before add: <app.models.application.Application object at 0x00000157869483D0>
2026-06-19 23:59:56,333 | DEBUG | app.repos.application_repository | has company_name property: False
2026-06-19 23:59:56,333 | DEBUG | app.repos.application_repository | Repository application after refresh: <app.models.application.Application object at 0x00000157869483D0>
2026-06-19 23:59:56,341 | DEBUG | app.repos.application_repository | Company relation refresh after refresh: <app.models.company.Company object at 0x00000157869819D0>
2026-06-19 23:59:56,341 | DEBUG | app.repos.application_repository | company name after refresh: Company 9
2026-06-19 23:59:56,341 | DEBUG | app.services.application_service | Application company ID: 27
2026-06-19 23:59:56,341 | DEBUG | app.services.application_service | Application name attr: Company 9
2026-06-19 23:59:56,341 | DEBUG | app.api.applications | Route result: <app.models.application.Application object at 0x00000157869483D0>
2026-06-19 23:59:56,341 | DEBUG | app.api.applications | Route result dictionary: {'_sa_instance_state': <sqlalchemy.orm.state.InstanceState object at 0x000001578691AAB0>, 'status': <ApplicationStatus.APPLIED: 'applied'>, 'created_at': datetime.datetime(2026, 6, 19, 21, 59, 56, 333588, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'deadline': None, 'notes': None, 'company_id': 27, 'id': 27, 'role': 'Developer', 'location': None, 'job_url': None, 'updated_at': datetime.datetime(2026, 6, 19, 21, 59, 56, 333588, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'follow_up_date': None, 'user_id': 3, 'company': <app.models.company.Company object at 0x00000157869819D0>}
2026-06-19 23:59:56,341 | DEBUG | app.api.applications | Route company: <app.models.company.Company object at 0x00000157869819D0>
2026-06-19 23:59:56,341 | DEBUG | app.api.applications | Route company_name: Company 9
2026-06-19 23:59:56,357 | DEBUG | app.services.application_service | Company Name: Company 10
2026-06-19 23:59:56,364 | DEBUG | app.services.application_service | Company Found: None
2026-06-19 23:59:56,369 | DEBUG | app.services.application_service | company CREATED: ID is 28, name=Company 10
2026-06-19 23:59:56,369 | DEBUG | app.services.application_service | FINAL APPLICATION DATA: {'role': 'Developer', 'status': <ApplicationStatus.APPLIED: 'applied'>, 'location': None, 'job_url': None, 'notes': None, 'company_id': 28, 'user_id': 3}
2026-06-19 23:59:56,369 | DEBUG | app.repos.application_repository | Repository application before add: <app.models.application.Application object at 0x000001578692B850>
2026-06-19 23:59:56,369 | DEBUG | app.repos.application_repository | has company_name property: False
2026-06-19 23:59:56,378 | DEBUG | app.repos.application_repository | Repository application after refresh: <app.models.application.Application object at 0x000001578692B850>
2026-06-19 23:59:56,381 | DEBUG | app.repos.application_repository | Company relation refresh after refresh: <app.models.company.Company object at 0x000001578694A250>
2026-06-19 23:59:56,381 | DEBUG | app.repos.application_repository | company name after refresh: Company 10
2026-06-19 23:59:56,381 | DEBUG | app.services.application_service | Application company ID: 28
2026-06-19 23:59:56,381 | DEBUG | app.services.application_service | Application name attr: Company 10
2026-06-19 23:59:56,381 | DEBUG | app.api.applications | Route result: <app.models.application.Application object at 0x000001578692B850>
2026-06-19 23:59:56,381 | DEBUG | app.api.applications | Route result dictionary: {'_sa_instance_state': <sqlalchemy.orm.state.InstanceState object at 0x000001578691B110>, 'status': <ApplicationStatus.APPLIED: 'applied'>, 'created_at': datetime.datetime(2026, 6, 19, 21, 59, 56, 369129, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'deadline': None, 'notes': None, 'company_id': 28, 'id': 28, 'role': 'Developer', 'location': None, 'job_url': None, 'updated_at': datetime.datetime(2026, 6, 19, 21, 59, 56, 369129, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'follow_up_date': None, 'user_id': 3, 'company': <app.models.company.Company object at 0x000001578694A250>}
2026-06-19 23:59:56,383 | DEBUG | app.api.applications | Route company: <app.models.company.Company object at 0x000001578694A250>
2026-06-19 23:59:56,383 | DEBUG | app.api.applications | Route company_name: Company 10
2026-06-19 23:59:56,399 | DEBUG | app.services.application_service | Company Name: Company 11
2026-06-19 23:59:56,399 | DEBUG | app.services.application_service | Company Found: None
2026-06-19 23:59:56,409 | DEBUG | app.services.application_service | company CREATED: ID is 29, name=Company 11
2026-06-19 23:59:56,409 | DEBUG | app.services.application_service | FINAL APPLICATION DATA: {'role': 'Developer', 'status': <ApplicationStatus.APPLIED: 'applied'>, 'location': None, 'job_url': None, 'notes': None, 'company_id': 29, 'user_id': 3}
2026-06-19 23:59:56,409 | DEBUG | app.repos.application_repository | Repository application before add: <app.models.application.Application object at 0x000001578695C210>
2026-06-19 23:59:56,409 | DEBUG | app.repos.application_repository | has company_name property: False
2026-06-19 23:59:56,414 | DEBUG | app.repos.application_repository | Repository application after refresh: <app.models.application.Application object at 0x000001578695C210>
2026-06-19 23:59:56,414 | DEBUG | app.repos.application_repository | Company relation refresh after refresh: <app.models.company.Company object at 0x0000015786948D10>
2026-06-19 23:59:56,414 | DEBUG | app.repos.application_repository | company name after refresh: Company 11
2026-06-19 23:59:56,414 | DEBUG | app.services.application_service | Application company ID: 29
2026-06-19 23:59:56,414 | DEBUG | app.services.application_service | Application name attr: Company 11
2026-06-19 23:59:56,414 | DEBUG | app.api.applications | Route result: <app.models.application.Application object at 0x000001578695C210>
2026-06-19 23:59:56,414 | DEBUG | app.api.applications | Route result dictionary: {'_sa_instance_state': <sqlalchemy.orm.state.InstanceState object at 0x000001578691B0B0>, 'status': <ApplicationStatus.APPLIED: 'applied'>, 'created_at': datetime.datetime(2026, 6, 19, 21, 59, 56, 411565, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'deadline': None, 'notes': None, 'company_id': 29, 'id': 29, 'role': 'Developer', 'location': None, 'job_url': None, 'updated_at': datetime.datetime(2026, 6, 19, 21, 59, 56, 411565, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'follow_up_date': None, 'user_id': 3, 'company': <app.models.company.Company object at 0x0000015786948D10>}
2026-06-19 23:59:56,414 | DEBUG | app.api.applications | Route company: <app.models.company.Company object at 0x0000015786948D10>
2026-06-19 23:59:56,414 | DEBUG | app.api.applications | Route company_name: Company 11
2026-06-19 23:59:56,431 | DEBUG | app.services.application_service | Company Name: Company 12
2026-06-19 23:59:56,440 | DEBUG | app.services.application_service | Company Found: None
2026-06-19 23:59:56,447 | DEBUG | app.services.application_service | company CREATED: ID is 30, name=Company 12
2026-06-19 23:59:56,447 | DEBUG | app.services.application_service | FINAL APPLICATION DATA: {'role': 'Developer', 'status': <ApplicationStatus.APPLIED: 'applied'>, 'location': None, 'job_url': None, 'notes': None, 'company_id': 30, 'user_id': 3}
2026-06-19 23:59:56,447 | DEBUG | app.repos.application_repository | Repository application before add: <app.models.application.Application object at 0x000001578695CE10>
2026-06-19 23:59:56,447 | DEBUG | app.repos.application_repository | has company_name property: False
2026-06-19 23:59:56,456 | DEBUG | app.repos.application_repository | Repository application after refresh: <app.models.application.Application object at 0x000001578695CE10>
2026-06-19 23:59:56,457 | DEBUG | app.repos.application_repository | Company relation refresh after refresh: <app.models.company.Company object at 0x000001578695D090>
2026-06-19 23:59:56,457 | DEBUG | app.repos.application_repository | company name after refresh: Company 12
2026-06-19 23:59:56,457 | DEBUG | app.services.application_service | Application company ID: 30
2026-06-19 23:59:56,457 | DEBUG | app.services.application_service | Application name attr: Company 12
2026-06-19 23:59:56,457 | DEBUG | app.api.applications | Route result: <app.models.application.Application object at 0x000001578695CE10>
2026-06-19 23:59:56,457 | DEBUG | app.api.applications | Route result dictionary: {'_sa_instance_state': <sqlalchemy.orm.state.InstanceState object at 0x000001578691AE70>, 'status': <ApplicationStatus.APPLIED: 'applied'>, 'created_at': datetime.datetime(2026, 6, 19, 21, 59, 56, 447767, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'deadline': None, 'notes': None, 'company_id': 30, 'id': 30, 'role': 'Developer', 'location': None, 'job_url': None, 'updated_at': datetime.datetime(2026, 6, 19, 21, 59, 56, 447767, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'follow_up_date': None, 'user_id': 3, 'company': <app.models.company.Company object at 0x000001578695D090>}
2026-06-19 23:59:56,457 | DEBUG | app.api.applications | Route company: <app.models.company.Company object at 0x000001578695D090>
2026-06-19 23:59:56,457 | DEBUG | app.api.applications | Route company_name: Company 12
2026-06-19 23:59:56,465 | DEBUG | app.services.application_service | Company Name: Company 13
2026-06-19 23:59:56,481 | DEBUG | app.services.application_service | Company Found: None
2026-06-19 23:59:56,481 | DEBUG | app.services.application_service | company CREATED: ID is 31, name=Company 13
2026-06-19 23:59:56,481 | DEBUG | app.services.application_service | FINAL APPLICATION DATA: {'role': 'Developer', 'status': <ApplicationStatus.APPLIED: 'applied'>, 'location': None, 'job_url': None, 'notes': None, 'company_id': 31, 'user_id': 3}
2026-06-19 23:59:56,481 | DEBUG | app.repos.application_repository | Repository application before add: <app.models.application.Application object at 0x00000157868D76D0>
2026-06-19 23:59:56,481 | DEBUG | app.repos.application_repository | has company_name property: False
2026-06-19 23:59:56,481 | DEBUG | app.repos.application_repository | Repository application after refresh: <app.models.application.Application object at 0x00000157868D76D0>
2026-06-19 23:59:56,495 | DEBUG | app.repos.application_repository | Company relation refresh after refresh: <app.models.company.Company object at 0x000001578639E150>
2026-06-19 23:59:56,495 | DEBUG | app.repos.application_repository | company name after refresh: Company 13
2026-06-19 23:59:56,495 | DEBUG | app.services.application_service | Application company ID: 31
2026-06-19 23:59:56,495 | DEBUG | app.services.application_service | Application name attr: Company 13
2026-06-19 23:59:56,497 | DEBUG | app.api.applications | Route result: <app.models.application.Application object at 0x00000157868D76D0>
2026-06-19 23:59:56,497 | DEBUG | app.api.applications | Route result dictionary: {'_sa_instance_state': <sqlalchemy.orm.state.InstanceState object at 0x000001578691AC30>, 'status': <ApplicationStatus.APPLIED: 'applied'>, 'created_at': datetime.datetime(2026, 6, 19, 21, 59, 56, 481147, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'deadline': None, 'notes': None, 'company_id': 31, 'id': 31, 'role': 'Developer', 'location': None, 'job_url': None, 'updated_at': datetime.datetime(2026, 6, 19, 21, 59, 56, 481147, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'follow_up_date': None, 'user_id': 3, 'company': <app.models.company.Company object at 0x000001578639E150>}
2026-06-19 23:59:56,497 | DEBUG | app.api.applications | Route company: <app.models.company.Company object at 0x000001578639E150>
2026-06-19 23:59:56,497 | DEBUG | app.api.applications | Route company_name: Company 13
2026-06-19 23:59:56,512 | DEBUG | app.services.application_service | Company Name: Company 14
2026-06-19 23:59:56,514 | DEBUG | app.services.application_service | Company Found: None
2026-06-19 23:59:56,514 | DEBUG | app.services.application_service | company CREATED: ID is 32, name=Company 14
2026-06-19 23:59:56,514 | DEBUG | app.services.application_service | FINAL APPLICATION DATA: {'role': 'Developer', 'status': <ApplicationStatus.APPLIED: 'applied'>, 'location': None, 'job_url': None, 'notes': None, 'company_id': 32, 'user_id': 3}
2026-06-19 23:59:56,514 | DEBUG | app.repos.application_repository | Repository application before add: <app.models.application.Application object at 0x0000015786997810>
2026-06-19 23:59:56,514 | DEBUG | app.repos.application_repository | has company_name property: False
2026-06-19 23:59:56,525 | DEBUG | app.repos.application_repository | Repository application after refresh: <app.models.application.Application object at 0x0000015786997810>
2026-06-19 23:59:56,531 | DEBUG | app.repos.application_repository | Company relation refresh after refresh: <app.models.company.Company object at 0x000001578695F290>
2026-06-19 23:59:56,531 | DEBUG | app.repos.application_repository | company name after refresh: Company 14
